"parent_id","loss","no_change","tot_pixels","Long","Lat","division_3","ed_3","pland_12","pland_15","pland_3","pland_33","len.st.roads","len.fe.roads","dist.roads","len.rivers","len.waterways","dist.rivers","area.protected","area.indigenous","CODE","IDHM","IDHM_E","IDHM_L","IDHM_R","POP_2018","IPS","PIB","PIB_PC","dem.data","slope.data","wi.data","dist.mining","dist.urban","dist.pa","dist.il","pland_0","loss.1","parent_id.1","no_change.1","pland_4","pland_25","pland_23","pland_32","pland_5","pland_41","pland_24","pland_39","pland_9","pland_20","pland_30","pland_11"
"2414",5,1005754,1005759,-66.0102110495321,-6.7971548073951,0.00698570621328298,227026.2876475,0.00278327529872993,0.000596416135442128,99.651792379591,0.34482792897479,0,0,35.2030322354047,168.030340683324,0,1.12836478491981,0,585.90624770887,1304104,0.502,0.355,0.694,0.512,17299,53.13,338818,18896.71,94.7649993896484,1.57059949636459,12.5,933.274949815046,142.330770766983,58.7631205484217,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2507",5,1005752,1005757,-65.7399407706369,-3.82418182602183,0,0,NA,NA,100,NA,0,0,43.271597226952,115.600055851534,0,3.42930526428158,44.53381904039,0,1300029,0.527,0.377,0.778,0.499,15860,58.91,159093,10000.8,92.9799995422363,0.563056498765945,20,709.262866236928,112.329109237964,14.4749258760215,71.8286067309161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2589",5,1005752,1005757,-65.4696705307896,-3.82418183062693,9.9501646004807e-06,443.060004788555,NA,0.000497509467605169,99.9995024905324,NA,0,0,66.6029699967752,170.395124407934,0,2.45310508686362,608.060073866419,0,1300029,0.527,0.377,0.778,0.499,15860,58.91,159093,10000.8,83.5699996948242,1.06026697158813,19,683.013341541036,96.5885074331553,0,78.3007729360789,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2842",5,1005752,1005757,-64.6588597028179,-1.93228992818208,0.000616816594806835,20860.7418920728,NA,NA,99.9691544130085,0.0308455869915204,0,0,97.3166741832174,154.845798109188,0,0.433262678719516,187.33539414257,0,1300409,0.5,0.315,0.728,0.545,27364,49.26,160472,5784.23,67.9199981689453,0.784291982650757,22,519.52744884791,102.631143963904,4.5965824341191,49.9721458958521,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2843",5,1005756,1005761,-64.6588597055259,-1.66201966927831,0.00107524790256852,41015.9596854559,NA,NA,99.946223145121,0.0537768548790319,0,0,99.0372633046933,134.850204523762,0,0.861144142227314,645.423381004165,0,1300409,0.5,0.315,0.728,0.545,27364,49.26,160472,5784.23,67.9200019836426,0.876677513122559,21,512.901170454684,104.310939120545,0,45.644244022715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3170",5,1005748,1005753,-63.5777786346959,-1.93228994010482,0.00240848391336579,84698.3042485271,0.0415917914917921,0.00338306437971515,99.879503206946,0.0755219371824646,0,0,108.003111221828,140.082154556073,0,3.83467234044812,48.2881840768835,0,1300409,0.5,0.315,0.728,0.545,27364,49.26,160472,5784.23,64.0449981689453,0.655345022678375,18,404.15980725334,198.915149951427,12.676281841877,153.975949900755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5779",5,1005762,1005767,-54.9291299662168,-5.9863440049535,0.000347879143208774,11065.4567496792,NA,0.0132205576689672,99.9829027374507,0.00278327529872993,0,0,10.2626567865071,142.747300104447,0,1.90623020942368,894.350822563046,0,1500602,0.665,0.548,0.811,0.662,113195,54.67,2500591,22439.9,232.960006713867,2.6991240978241,8.5,182.047234293802,80.5975900727568,0,21.1571693500684,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0010934295816439,NA,NA,NA,NA,NA,NA
"5941",5,1005753,1005758,-54.3885894501307,-6.52688453556756,2.98801358333822e-05,1256.58951125098,0.000896410771271828,NA,99.9985059820479,0.000597607180847885,0,0,33.1353895528176,133.820614816974,0,4.50101485116995,98.9043472914421,0,1500602,0.665,0.548,0.811,0.662,113195,54.67,2500591,22439.9,264.220001220703,2.28160405158997,8.5,250.731281481968,124.711546212601,8.73581456789382,23.5629957735941,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2005",5,1005753,1005758,-67.3615624182448,-6.5268845174442,0,0,NA,NA,100,NA,0,0,77.6345915281701,226.919453431451,0,1.86393044671356,0,405.675890973126,1301951,0.477,0.266,0.772,0.529,7888,55.91,93772,11536.94,136.679992675781,1.43214499950409,13.5,1024.86319530166,189.667506285051,106.160419137315,1.13499858451696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3153",5,1005753,1005758,-63.5777786341674,-6.52688453769064,0.00724251685946975,223929.910753008,0.0529350073531899,0.00686563065295133,99.6372160962223,0.302983265771548,0,0,63.5694751729294,169.755497836389,0,0.909072962366722,15.2555462434196,0,1300904,0.53,0.379,0.752,0.522,15450,54.39,102951,6646.31,76.7599983215332,1.14329349994659,11.5,743.544646733266,88.7662306683059,17.2165018585289,91.0005272088078,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2577",5,1005757,1005762,-65.4696705233331,-7.06742504303893,7.36300458097361e-05,3692.16670656228,NA,NA,99.9963184299397,0.00368157006027825,0,0,23.8519319668717,139.857842422355,0,3.1005703061965,0,892.478432780852,1304104,0.502,0.355,0.694,0.512,17299,53.13,338818,18896.71,102.755001068115,1.22410500049591,10.5,914.896316081481,76.1289028958894,38.202070970951,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4466",5,1005761,1005766,-59.2534542922692,-6.25661425086687,0.00802748780241069,187891.455609558,0.00168984571708603,0.00198805378480709,99.602985659174,0.393336441324084,0,0,54.2980383675156,182.231268243236,0,2.72073617540968,893.916201208096,0,1300805,0.56,0.425,0.776,0.532,40565,54.38,295945,7313.77,97.379997253418,2.99320292472839,11.5,297.609660538502,124.014024954312,0,99.0939932940502,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1675",5,1005761,1005766,-68.4426434679759,-7.0674250560918,0.000425398259403575,6934.35289646435,0.0152086114537743,0.00606356404366164,99.9787278245026,NA,0,0,72.8600059886121,205.58393573709,0,1.54825236156074,0,851.404497464295,1301951,0.477,0.266,0.772,0.529,7888,55.91,93772,11536.94,151.050003051758,2.58243799209595,12.5,1156.07795696811,161.103791193036,98.696105389024,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2252",5,1005761,1005766,-66.5507515793441,-6.25661426797496,0,0,NA,NA,100,NA,0,23.5620885989567,10.606615033148,226.406836414033,0,1.84115421944049,0,0,1304104,0.502,0.355,0.694,0.512,17299,53.13,338818,18896.71,119.440002441406,1.04990804195404,13.5,936.461465957909,157.242739968914,117.982653714371,31.7847101519209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5972",6,1005778,1005784,-54.3885894513383,1.85149383498205,0.00310602355510425,135022.536458993,0.00139302650929447,0.0104476988197085,99.8445780423201,0.143581232350852,0,0,47.1079433562299,146.480101337979,0,1.76382198093099,833.211219920683,0,1600279,0.665,0.573,0.801,0.641,49446,57.87,850522,17885.4,306.559997558594,4.36006593704224,7.5,296.974766977982,345.615840078288,0,32.0354309995727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"517",6,422281,422287,-72.2264272705856,-9.77012775238702,0.823816844262469,78680.0725168895,NA,0.00407957763436238,41.9741772685934,0.0011940227222524,0,0,69.2530580902317,143.399373832693,0,3.39464938715085,0,375.105070447302,NA,NA,NA,NA,NA,NA,NA,NA,NA,407.824996948242,4.3558394908905,8.5,1452.7864602903,109.126186800328,32.8621968284207,0.725229750612411,58.02054913105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"844",6,78287,78293,-71.14534622617,-10.0403980407595,0.993938417988706,32348.0185648801,NA,NA,7.78561623206154,NA,0,0,93.2850262731815,87.0919053127909,0,1.66923201007656,0,67.4769334590397,NA,NA,NA,NA,NA,NA,NA,NA,NA,306.380004882812,4.12238693237305,4.5,1331.88396765118,198.59673956074,33.7495701365867,11.0428840854045,92.2143837679385,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1103",6,1005752,1005758,-70.3345353802022,-6.52688452375603,6.16902225327731e-05,2510.67336046776,NA,NA,99.9969154413008,0.00308455869915204,0,0,35.8415367893846,228.695139196245,0,0.376848800672825,0,892.14021823336,1302306,0.516,0.34,0.766,0.528,14753,49.73,218279,13794.17,211.104995727539,1.85555899143219,15.5,1299.59094198129,52.648773614178,225.857131896032,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3896",6,1005759,1005765,-61.1453462055692,-5.1755331727156,0.492640935484352,471009.706756125,0.84228352865555,0.0352236703064459,98.1667771137685,0.955715687269529,0,0,44.1759780124318,183.867893600744,0,1.57862028963507,0,0,1302702,0.582,0.456,0.747,0.58,54907,56.46,495942,9065.26,45.9000015258789,1.13043749332428,15.5,500.391802273917,70.4534581884383,88.2356334442131,47.1635699915381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3992",6,1005747,1005753,-60.8750759011055,-1.39174938843449,2.78325593217055e-05,959.0062516403,NA,0.00139163764936497,99.9986083623506,NA,0,0,42.7504264975674,172.672199750506,0,0.799909541526951,0,898.871342722637,1303205,0.57,0.434,0.776,0.551,18974,54.53,131530,7076.84,101.120002746582,5.86147022247314,18,107.860851409773,118.240041733103,65.2701782304472,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4480",6,1005755,1005761,-59.253454295947,-2.47283048031727,0.00122426619496596,31536.5517365651,0.00198805378480709,0.0279321556765397,99.9387679434279,0.0313118471107117,0,0,15.8656110901743,273.198622923617,0,0.616541305769075,0,0,1302009,0.654,0.594,0.792,0.594,9064,57.49,107576,11789.2,114.799999237061,3.80991196632385,13.5,210.287312580903,61.2096805204632,53.067155970684,63.4799184782992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4630",6,1005756,1005762,-58.712913777597,-6.25661423405353,0.00114195553572938,24220.6135950525,0.0535320187143161,0.00109452082873137,99.9428859131189,0.00248754733802584,0,0,35.477024164837,160.168660724563,0,0.390916783662167,893.118423424292,0,1302900,0.588,0.464,0.8,0.549,62755,56.75,458903,7376.44,148.470001220703,3.99397706985474,9.5,238.355843996398,164.900855149202,0,51.4477104315502,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4733",6,1005751,1005757,-58.442643540077,-0.5809385854983,0.000395583573845948,9221.21395807122,0.00924445009935299,0.00188865109556674,99.9802188648412,0.00864803396391086,0,0,100.30581125697,173.994514234589,0,3.80909400055995,0,899.069583566743,1503002,0.563,0.47,0.756,0.501,7319,57.26,56499,8060.87,150.45499420166,6.64638352394104,10.5,183.555022628687,183.718505964082,74.2355153691696,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1596",6,1005760,1005766,-68.71291377228,-6.25661425811762,0.000248491284203012,11102.3416055048,NA,NA,99.987574663845,0.0124253361550443,0,0,51.9331146230747,206.130225751977,0,0.971410506792331,0,0,1302306,0.516,0.34,0.766,0.528,14753,49.73,218279,13794.17,151.320007324219,1.75161397457123,15.5,1129.90491308042,133.401689670276,129.733601138834,45.8836918734739,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1693",6,1005751,1005757,-68.4426434629087,-2.2025601880758,0.0826242656665422,254579.274954229,0.00288267798797029,0.00119283227088426,99.0512013312008,0.944723158540331,0,34.6560440484328,4.96051777575997,172.024387620409,0,1.80197103631961,653.923010878787,0,1302108,0.522,0.345,0.748,0.552,3265,54.62,61964,14735.73,117.060001373291,0.838874518871307,24,937.762723094027,112.046434234575,0,63.7376966588826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1695",6,1005755,1005761,-68.4426434737754,-1.6620196629914,0.477072220842522,301164.847869397,0.0604368350581357,0.0134193630474479,92.9025485855494,7.02359521634498,0,0,35.2199629071478,182.577322828488,31.2472523903732,1.13071715957606,0,0,1302108,0.522,0.345,0.748,0.552,3265,54.62,61964,14735.73,105.014999389648,1.40154600143433,24,929.562193015186,162.546833859667,29.3172818022387,32.3288683412791,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1698",6,1005755,1005761,-68.4426434686776,-0.851208841755938,0.00859560945560023,211018.260216362,0.0342939277879224,0.00119283227088426,99.6116336931379,0.352879546803259,0,0,80.4988665988914,159.132067499023,0,1.87704941324329,0,899.954012598063,1302108,0.522,0.345,0.748,0.552,3265,54.62,61964,14735.73,118.559997558594,1.01375198364258,24,924.347711386376,169.658171655286,93.6470387114736,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1921",6,1005752,1005758,-67.6318326494844,-7.06742504714262,0.0026807720024683,98100.8693933632,0.000497509467605169,0.000895517041689303,99.8658714475336,0.132735525957059,0,0,50.8893357585888,212.936267269729,0,1.89972251551446,0,701.230171419334,1301951,0.477,0.266,0.772,0.529,7888,55.91,93772,11536.94,151.179992675781,1.58582103252411,13.5,1085.67625462107,246.072174647625,103.292117020342,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1945",6,1005747,1005753,-67.6318326502074,-0.580938584518877,0.160204919274183,195315.618777142,0.120695796841014,0.00218904165746274,99.1907510999934,0.68636406150809,0,2.54194733870483,19.7552176941778,145.370597286755,0,2.04490938078369,0,899.034715483449,1303809,0.609,0.476,0.777,0.61,44816,49.69,313522,7037.06,97.6900024414062,1.4298449754715,24,834.229544375369,77.4272073024845,109.348060618553,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2419",6,1005759,1005765,-66.0102110550994,-5.44580344666719,0.0680471649016696,116408.60500658,NA,0.00487073177277738,99.6061665452297,0.388962722997508,0,0,76.4788267185495,218.423567038407,0,1.18494027042151,0,0,1304104,0.502,0.355,0.694,0.512,17299,53.13,338818,18896.71,106.790000915527,0.744603991508484,16.5,833.354071680167,115.872997496205,94.8975918819204,124.420723085191,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2424",6,1005747,1005753,-66.0102110483084,-4.09445208899435,0.000166989545964613,6270.42549147885,0.000497013446201773,0.00198805378480709,99.9916501741038,0.00586475866518093,0,0,51.1688408176008,202.530269366207,0,1.25216922955763,661.867023681655,0,1302207,0.522,0.376,0.704,0.538,14312,52.1,99727,7145.78,82.5849990844727,0.826927006244659,20,749.979079303664,129.051057541752,0,95.5030189131769,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2572",6,1005751,1005757,-65.4696705265352,-8.41877644104197,0.00956303768265265,192361.885411973,0.115123690803836,0.0490544335058696,99.5249779603306,0.310843915359709,0,0,22.3896888836599,211.220762035554,0,0.0732481803336017,889.695854723904,0,1302405,0.531,0.374,0.744,0.538,45245,50.24,494952,11033.02,122.029998779297,2.16979694366455,5.5,917.433784392601,127.586819599659,0,60.0393832163935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2830",6,1005763,1005769,-64.6588597010244,-5.17553318632793,0.000149098475857312,6491.73462648051,NA,0.00566595328670022,99.992544798307,0.00178924840632638,0,0,47.8481778104954,148.90223410869,0,3.22832747012226,0,0,1301209,0.586,0.425,0.78,0.606,84272,54.27,1320621,15580.35,78.0800018310547,0.786612987518311,15.5,700.749786114329,152.373589533657,110.688263035635,59.4603703346153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2849",6,1005751,1005757,-64.6588597093669,-0.0403980327215691,0.00217176236670558,82954.0407667775,0.00735579900378625,0.000795221513922838,99.8913528606603,0.100496118821999,0,0,52.1446169069562,156.660353917804,0,4.38522082443447,0,0,1303601,0.479,0.323,0.737,0.461,24436,49.51,122622,5159.77,68.2200012207031,0.783917009830475,18,508.901569806583,56.0535919589407,38.5254038602324,38.2584443204364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3008",6,1005751,1005757,-64.1183191511374,-1.39174939526004,0.000266381465029664,8483.51684141742,0.00616296673290199,NA,99.9866800396418,0.00715699362530554,0,0,130.915369320623,139.57389891938,0,1.74752657779975,17.3712480486801,0,1300409,0.5,0.315,0.728,0.545,27364,49.26,160472,5784.23,66.3050003051758,0.745861023664474,19,448.437122674854,144.954652061909,16.597233686032,71.508941673985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1432",7,1005759,1005766,-69.253454328099,-6.2566142565306,4.57247143511585e-05,1622.93365661715,NA,0.00228626185252816,99.9977137381475,NA,0,0,71.6132693537631,179.50251219687,0,3.42196739821301,0,0,1302306,0.516,0.34,0.766,0.528,14753,49.73,218279,13794.17,178.220001220703,1.78744399547577,14.5,1180.94802540535,79.762611148996,178.979168816399,34.8680551644835,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1507",7,1005754,1005761,-68.9831840617909,-8.14850617149517,0.000178916837107912,6749.9286172963,NA,0.00765400707150731,99.9910537579684,0.00129223496012461,0,0,57.2102711896875,192.317580572282,0,2.72071968054047,0,0,1303502,0.496,0.317,0.724,0.531,19329,51.34,150716,7690.77,180.100006103516,2.01730489730835,11.5,1227.18577283379,80.8520964011303,37.0088614228857,27.3845884806269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6456",7,1005754,1005761,-52.7669678301262,-0.310668311137247,0.49655647047458,601186.265210071,0.0704765066714115,0.048210304281572,97.413144415209,2.46816877383801,0,0,27.8540207633978,186.055709543112,0,1.75509252890419,353.633423021651,0,1500503,0.642,0.497,0.809,0.659,34142,59.18,666049,20064.73,116.049999237061,6.57280468940735,11.5,159.452059219772,46.0610829275736,4.74973641438838,105.191603084059,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6538",7,1005750,1005757,-52.4966975755644,-0.310668322721573,0.00504129751488702,135773.154318571,0.0898600310732807,0.0285285718119818,99.7534813306839,0.128130066430817,0,0,32.2166118527484,139.574728762788,0,0.452546305986083,222.080815520928,0,1600279,0.665,0.573,0.801,0.641,49446,57.87,850522,17885.4,128.375003814697,4.78257489204407,12.5,143.342354386128,37.2532456370664,5.94691298001718,113.702458285201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6622",7,1005742,1005749,-52.2264272904453,0.229872228259478,4.38240464482043e-05,1921.84278191077,NA,NA,99.9978087736702,0.00219122632977558,0,0,45.8092205808731,99.2859080110668,0,1.4858760510559,0,0,1600402,0.592,0.449,0.758,0.609,21206,52.67,244713,12003.39,155.044998168945,6.33866238594055,12.5,76.4368720460079,101.986146445316,53.4886232214167,74.2408211993504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6705",7,1005750,1005757,-51.9561570124636,0.50014250353484,0.0231662304987388,437048.656756335,0.0169978598601007,1.04830076072878,98.8557756441543,0.0789257352568416,10.6348356946571,0,9.63835584056176,122.247973329932,0,3.72332315160156,0,0,1600535,0.64,0.554,0.777,0.61,21484,54.54,331983,16107.08,137.505004882812,10.7410449981689,12.5,38.0294117198379,64.4941844863451,54.5554479609551,70.8740590826969,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6884",7,26711,26718,-51.4156164648615,4.55419655054395,0.999877392592906,208496.653919516,0.0262684998895529,NA,1.44705603747639,0.0210944014264591,0,0,81.6452602242376,0,0,38.8691101896994,163.174718740921,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,406.331633014178,408.451373844087,6.58414597134479,39.5402467860178,97.3503640774284,NA,NA,NA,NA,NA,NA,NA,1.1552169837792,NA,NA,NA,NA,NA,NA,NA
"7241",7,29841,29848,-50.064265150816,-9.77012775279587,0.999137930578538,17759.3218585922,NA,NA,2.93610187401866,NA,22.7874797039985,0,10.3538302281794,219.381793615325,22.1792944625713,1.72553100615912,29.5634135378663,30.5515413876742,1717503,0.65,0.527,0.822,0.633,7564,58.13,139640,18529.68,176.724998474121,0.581944018602371,5.5,364.705846190609,54.2104040554055,14.5124045437608,14.3928417619715,97.0391221544946,NA,NA,NA,0.0247759714867374,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"945",7,1005772,1005779,-70.8750759225197,-4.90526291884802,9.94002190165544e-05,4499.95241154024,NA,NA,99.995029865538,0.00497013446201774,0,0,34.8935096887728,161.101011425031,0,0.0408870647616447,0,895.924252946074,1300201,0.45,0.259,0.733,0.481,19438,49.72,141142,7407.49,115.994998931885,0.915138006210327,20,1278.5402557024,109.36409179317,304.290352839578,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1025",7,1005762,1005769,-70.604805644229,-5.44580345093154,0.134275692236135,143482.089187439,0.00198805378480709,0.00377730219113348,99.6903606230163,0.303874021007764,0,0,100.762370107339,177.407789248947,0,1.5212372658429,0,895.17927488118,1300201,0.45,0.259,0.733,0.481,19438,49.72,141142,7407.49,165.784996032715,2.61541402339935,19,1273.35717661044,132.905870078559,294.579775800235,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1094",7,1005746,1005753,-70.3345353833324,-8.95931695651224,5.76527287761142e-05,1106.54567496609,NA,0.00288267798797029,99.997117322012,NA,0,30.0356140627127,12.3972582227194,156.989125121638,0,1.37482298252265,0,0,1200302,0.539,0.388,0.723,0.559,34675,50.16,350870,10842.72,249.790000915527,3.00027048587799,7.5,1304.48925614474,86.1676096002582,25.7633185935663,23.5163675243509,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1101",7,1005755,1005762,-70.3345353828983,-7.06742504683737,0.00117856843371922,42602.0084862752,NA,0.00685878555758448,99.9410542052805,0.0520870091619459,0,0,49.5267580749546,275.786503233622,0,0.485892610345605,0,847.267568536602,1301407,0.563,0.431,0.756,0.548,34840,48.34,433725,12431.91,201.459999084473,2.96558451652527,13.5,1329.57625348395,66.5015672689248,196.708329639353,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3967",7,1005746,1005753,-60.8750758997323,-8.14850613212037,0.14609639786588,57171.5265400195,0.00129223496012461,0.00397610756961419,99.4347963089793,0.559935348490918,0,0,23.8972287370517,226.926090319898,0,3.11060108433213,890.291314353249,0,1303304,0.554,0.421,0.759,0.532,25237,51.43,183026,7288.37,139.089996337891,4.57518005371094,10.5,534.044255459053,78.9050991364513,0,28.8914629192078,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4635",7,1005768,1005775,-58.7129137810089,-4.90526290566537,0.000682466509669855,25254.4202728878,0.00368157006027825,0.0161193067504075,99.9658708505223,0.0143282726670289,0,0,95.2379777071516,271.618124346464,0,0.527887950712665,0,639.673104883955,1300805,0.56,0.425,0.776,0.532,40565,54.38,295945,7313.77,85.935001373291,2.24209594726562,14.5,260.514454844164,111.639336500885,29.3514134919222,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4983",7,1005754,1005761,-57.631832660061,0.500142505375499,0.000274332605127658,6786.81347313848,0.00208745647404745,0.0116301146411215,99.9862824288848,NA,0,30.2755361034159,8.71623784507778,135.201384514759,0,2.87465277012338,0,899.096278025921,1505304,0.623,0.52,0.778,0.599,72160,61.23,1700273,23921.23,242.915000915527,4.98778009414673,10.5,265.749891417507,257.549271839318,160.079579581376,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
