"parent_id","loss","no_change","tot_pixels","Long","Lat","division_3","ed_3","pland_12","pland_15","pland_3","pland_33","len.st.roads","len.fe.roads","dist.roads","len.rivers","len.waterways","dist.rivers","area.protected","area.indigenous","CODE","IDHM","IDHM_E","IDHM_L","IDHM_R","POP_2018","IPS","PIB","PIB_PC","dem.data","slope.data","wi.data","dist.mining","dist.urban","dist.pa","dist.il","pland_0","pland_4","loss.1","parent_id.1","no_change.1","pland_9","pland_24","pland_39","pland_41","pland_25","pland_23","pland_32","pland_5","pland_20","pland_30","pland_11"
"2576",10953,1777102,1788055,-58.6678687021409,-11.436794421648,0.944292832950423,2606448.34600197,0.936941348511325,60.3069138344888,36.2254920046106,0.0953655474351363,229.84300175262,44.5116233341374,0.710101379616294,414.55841990609,0,0.183960936161579,0,0,5105150,0.716,0.593,0.845,0.733,40905,58.08,1020697,25659.19,320.970001220703,1.94580549001694,4.5,362.250494792461,7.26626054808625,249.090655233509,36.1059567019918,NA,0.00285090440749821,NA,NA,NA,NA,1.10883411425754,0.383977693629514,0.939624552659559,NA,NA,NA,NA,NA,NA,NA
"3017",13513,1774538,1788051,-56.1453462322756,-6.39174938883478,0.168913164459159,1198301.5751186,0.162511209357513,7.83566956016803,91.8012675314911,0.122736520939891,96.4269420497573,0,0.195354936782137,171.488526354022,0,1.35723055098084,877.084742552881,0,1503606,0.64,0.51,0.8,0.644,101097,52.08,1770652,17971.96,222.610000610352,3.97250592708588,7.5,70.2286340694032,58.8963395177728,0.827440274360071,133.816827166613,NA,NA,NA,NA,NA,NA,0.0577879790933944,NA,0.0135379389550837,NA,NA,NA,NA,NA,0.00648925999499879,NA
"1450",10957,1777005,1787962,-65.5147155907671,0.455097450870913,0.0674185033397691,998463.557143073,1.30534821313191,1.35815736343604,96.6356543439722,0.697707333255388,0,41.0235735114619,14.052087543083,343.920078380771,0,1.85763592498316,1598.40455399448,1595.34428505719,1303601,0.479,0.323,0.737,0.461,24436,49.51,122622,5159.77,657.595001220703,20.7537899017334,21,612.610936793602,111.029375540359,0,0,0.00313274620448218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1720",26010,1761978,1787988,-63.7129137619532,-12.1575151499659,0.977754728705742,1841677.4480933,2.65365980278244,65.0204831254066,31.8563926763107,0.108023802158126,0,39.4901232669215,0.905013912315469,287.559730953694,0,1.412545689841,0,0,1101492,0.611,0.462,0.751,0.657,19842,56.86,341413,17335.87,204.455001831055,1.82803648710251,3.5,500.25396327619,17.6623985351046,35.5577921968708,35.3847921532156,NA,NA,NA,NA,NA,NA,0.361440593342131,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1623",10959,1777044,1788003,-64.4336345024604,-3.148506124095,0.633175551501099,1515182.06172682,0.343673731319589,1.28346598423841,90.4079364706698,7.96492381377221,0,0,32.6558514466513,441.920462256063,11.3346202744427,0.739382731824179,0,0,1302801,0.498,0.348,0.763,0.466,18186,55.23,154283,8325.67,39.4300003051758,0.830178022384644,19,546.061358072735,35.3466953593207,71.8402108149062,34.3673577846817,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2384",9939,1778098,1788037,-59.7489498495215,-14.6800376728645,0.973713261198555,2926432.33594447,24.2716225219838,32.703017338072,30.36772286832,0.235347558611724,158.370946608762,0,2.06676705915772,309.351128872286,0,0.517914443576545,0,196.276394463116,5105507,0.645,0.495,0.843,0.644,15983,56.03,321353,20687.06,668.380004882812,4.61526918411255,3.5,15.3359854612855,43.0579986423622,290.690332717651,5.82164111389905,NA,10.32077642877,NA,NA,NA,0.000559418965086103,0.0157756148154281,1.03168045541179,0.664533788625782,NA,NA,NA,NA,NA,0.388964006424367,NA
"3613",10451,1777603,1788054,-52.5417425938641,-11.4367944210767,0.651376555407124,877335.046001277,0.130149856667583,5.04076539287382,59.8065403375182,0.201257482220301,101.956849030057,0,0.955966687805347,245.83412504902,0,0.0790078007459824,0,0,5107859,0.668,0.538,0.848,0.652,11615,56.9,559803,49583.99,321.630004882812,0.793322503566742,3.5,456.975140299327,115.221597895102,237.283463130153,42.0464716453337,NA,0.0145231599714899,NA,NA,NA,NA,NA,30.9567857789218,3.84997799182681,NA,NA,NA,NA,NA,NA,NA
"3678",11477,1776533,1788010,-52.1813822655391,-9.9953529898612,0.806332017762065,2228462.71753734,5.69259144681968,15.2278317648158,68.0728967665024,0.654352363461215,165.045311786429,0,0.437547715439932,287.567670661133,0,1.42485713325235,0,0,5108600,0.688,0.553,0.829,0.709,25570,57.93,420551,16933.82,286.829986572266,0.794062972068787,5.5,395.615061019755,28.1365059753773,192.720026413581,38.0969166217502,NA,5.59418965086103e-05,NA,NA,NA,NA,NA,9.05145479698966,1.30081691951472,NA,NA,NA,NA,NA,NA,NA
"2147",13527,1774461,1787988,-61.19039122675,-12.1575151497246,0.87973856783697,2781623.98304145,3.35936682723856,46.9802843974135,48.0289711893639,0.460066156886811,135.892106339783,0,0.685713407893004,301.321878459852,0,0.80875286353054,0,3.68773497000211,1101450,0.617,0.485,0.8,0.604,5947,58.33,102393,17343.07,231.150001525879,2.22535753250122,3.5,303.545915247987,50.0262654670641,111.797710185158,25.2277466237879,NA,NA,NA,NA,NA,NA,0.00744027223564517,0.658771773285395,0.47421945670349,0.0308799268727529,NA,NA,NA,NA,NA,NA
"2641",21934,1766082,1788016,-58.3075083503805,-9.99535300067007,0.860393010677259,2456780.81868163,0.2053067601866,35.1574121054908,60.6047095244995,3.89819917440949,124.369323608578,0,0.445617164678998,447.46679573874,43.1607091748106,1.05362197428435,0,0,5103379,0.601,0.423,0.825,0.623,19254,58.04,201102,10760.44,275.424987792969,4.37306261062622,4.5,488.86811483179,41.7344708833339,88.4680974726065,39.5235175307083,NA,NA,NA,NA,NA,NA,NA,0.00464317741021465,0.129729258003467,NA,NA,NA,NA,NA,NA,NA
"753",29110,1758958,1788068,-69.4786795390461,-8.91427190895179,0.618628058811074,1445715.21538515,0.0469560725940882,10.1930453584481,88.7571510185555,1.00284755040231,28.8075562027299,31.5394469414572,1.96570120379336,339.262749002842,100.124894409552,0.344660030906567,4.01275028757429,0,1200344,0.551,0.373,0.767,0.586,9336,51.98,135599,15259.81,204.970001220703,2.80088305473328,9.5,1225.68533969739,24.4216036688551,24.6458830631078,35.4170381892555,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"206",10975,1776940,1787915,-72.7219227516893,-8.19355119405354,0.551387011141904,1270975.60658551,0.179014068827553,7.37308601793833,91.3537883013187,1.01008688335947,0,41.9295150877985,4.00043836341482,286.510970338907,92.7408274593565,3.73789776905976,93.1702399492978,80.1205388622944,1200203,0.664,0.582,0.776,0.648,87673,56.91,1287722,15585.7,225.339996337891,1.14842998981476,11.5,1576.01912048915,7.90492134293617,17.5149709146008,17.1992544252557,NA,NA,NA,NA,NA,NA,0.0840247285559327,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2206",28098,1759899,1787997,-60.8300308557945,-12.8782358796457,0.986148613600067,2943515.00860365,3.45065643471485,59.9376937636746,33.9781967302921,0.31421438577544,77.4726389214862,0,1.80139129454647,330.214852793082,0,0.667318064816581,0,77.8169646571619,1100072,0.613,0.473,0.774,0.63,7567,53.94,330393,38156.05,278.099990844727,1.9782555103302,4.5,215.007824994632,33.2961393458207,149.480729228929,13.4425930423904,NA,NA,NA,NA,NA,NA,0.0758005171875996,1.42220999873666,0.82122816961875,NA,NA,NA,NA,NA,NA,NA
"2121",8421,1779541,1787962,-61.5507516237688,0.455097456311908,0.597123593880135,2330301.84875171,13.377385712104,0.311484479759942,81.1184910904139,5.19263871772222,0,0,93.1698377841397,383.598766815002,36.0910940010036,0.400646763013166,0,0,1400472,0.619,0.519,0.798,0.574,29533,56.41,531363,18832.65,45.4349994659424,1.12871152162552,10.5,204.6328801516,135.244974805341,35.6560306245547,96.7379517574032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3456",22994,1765133,1788127,-53.6228236938943,-2.06742506473264,0.961583144595107,3710963.14007326,7.73961732386274,11.59379022572,42.9848022649755,37.3093290384875,38.9330179591127,0,6.98537611286425,350.295651261459,13.9741938248798,2.64950146309361,468.626775407185,0,1506005,0.523,0.359,0.779,0.512,29886,53.53,302523,10407.78,4.58000016212463,0.606959015130997,3.5,287.251031047391,7.43468746186359,2.09766738285763,164.287856582878,NA,NA,NA,NA,NA,0.00626549240896435,0.0540398720273176,NA,0.312155782518045,NA,NA,NA,NA,NA,NA,NA
"3827",56228,1731907,1788135,-51.4606615008805,-0.265623248960779,0.672823872836533,4483516.53313444,18.7369550490079,3.74117027090982,67.8409616635777,9.47694886183415,64.2208202732287,0,5.86762477466927,264.494624609252,30.9753105470305,2.29135315789269,0,0,1600402,0.592,0.449,0.758,0.609,21206,52.67,244713,12003.39,8.14999985694885,2.05677443742752,8.5,131.251972687493,23.9691216771454,29.764983301085,170.965585959477,NA,NA,NA,NA,NA,0.0435227954836988,0.141197346787732,NA,0.0192440123989619,NA,NA,NA,NA,NA,NA,NA
"1934",14059,1774061,1788120,-62.6318326920014,-0.986343992693265,0.87807598670844,4043099.06097939,12.9322054931897,1.63759303171883,64.2461929246143,21.1840085504772,0,0,31.2820358994724,291.433759803572,36.8716854408923,2.10164161663322,0,0,1300409,0.5,0.315,0.728,0.545,27364,49.26,160472,5784.23,25.2399997711182,1.20150303840637,11.5,278.643136759751,259.725936657896,50.3869353636971,125.782281680088,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"632",27094,1760908,1788002,-70.1994002903487,-8.55391154126229,0.345664469886937,1142441.58692171,0.000839128447629155,7.62913207825824,92.3410508909027,0.0289779023914601,28.5898810501845,28.536255084501,8.52155489715316,328.843760850679,0,2.29654500853339,0,0,1200302,0.539,0.388,0.723,0.559,34675,50.16,350870,10842.72,235.519996643066,2.50015604496002,8.5,1314.16140092167,43.7447912790426,68.0499918713016,47.5318239765473,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4185",31194,1756809,1788003,-49.2984993715615,-3.14850615476407,0.426418494837363,2023333.39098297,0.0240370371612595,21.4091740985832,78.2889654347406,0.0310804480503727,276.421819157992,0,0.18620413217875,289.098474210831,0,0.853519712156296,0,0,1504703,0.547,0.375,0.757,0.578,80988,54.51,892439,11179.94,62.6700000762939,1.99910444021225,6.5,161.15573584275,40.6463208655472,40.5854158120701,26.412300541458,NA,NA,NA,NA,NA,0.169041861338718,NA,NA,0.0777011201259317,NA,NA,NA,NA,NA,NA,NA
"1873",10991,1777134,1788125,-62.9921930741568,-0.986343989466563,0.556733085400137,2373165.59787763,6.85085385008971,1.60441816869656,79.5351359926356,11.8670415876272,0,0,4.97231388438202,247.855127946518,32.7877374014452,6.98912128800741,0,0,1300409,0.5,0.315,0.728,0.545,27364,49.26,160472,5784.23,51.560001373291,0.784017980098724,11.5,318.60871203246,231.896724833608,44.5789842738549,165.385934939648,NA,NA,NA,NA,NA,NA,0.142550400950932,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3824",11503,1776460,1787963,-51.4606615029647,-1.3467043552207,0.709955051990166,1078133.06093284,0.158819044187945,1.39742857478509,81.3948440591664,17.0260840280851,21.866950216175,0,8.51820507685317,320.242037497109,47.1056586559722,2.02911212396871,543.76292983805,0,1503101,0.509,0.333,0.777,0.51,32991,55.38,230594,7104.38,18.8299999237061,0.539616972208023,16.5,246.463581704863,19.7128033141051,1.61471554572965,155.767845662942,NA,NA,NA,NA,NA,NA,0.0209222692942203,NA,NA,0.00190202448129275,NA,NA,NA,NA,NA,NA
"1116",16862,1771154,1788016,-67.3165173368289,-9.9953530007681,0.97689617108282,2484191.67465584,0.0267761413959146,66.4601717474255,33.170049180896,0.283357538070754,70.8738527257272,69.1078129330562,0.232092716070919,335.804264389403,0,1.38127405478088,0,0,1200450,0.64,0.513,0.786,0.649,22810,54.27,359758,16692.58,180.105003356934,1.79096150398254,6.5,960.857799254867,39.3867612884745,54.6263157791635,68.7615091677791,NA,NA,NA,NA,NA,NA,0.0596453922117764,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4676",62396,1725725,1788121,-46.4156164880506,-2.06742507813736,0.87512347923276,6771305.83791343,0.00425158413465438,43.6512380780826,55.7007869346582,0.621682295900186,184.281197452823,0,5.68025910064012,179.754968991695,0,9.60691637458666,0,0,1501956,0.473,0.303,0.779,0.449,33178,51.23,188108,5709.4,65.8199996948242,3.0859260559082,10.5,111.09141854982,31.297126615196,85.0577285162861,27.9496694481148,NA,NA,NA,NA,NA,NA,0.00151043120573248,NA,0.02053067601866,NA,NA,NA,NA,NA,NA,NA
"3199",39876,1748125,1788001,-55.0642651271237,-6.75210974876663,0.904791337788579,3086497.87625876,0.0274674711857277,38.1348076633685,61.2875363132836,0.534916414415332,233.89831562873,0,2.04876103376294,257.255635436342,0,1.39088414657491,0,345.316020621099,1500602,0.665,0.548,0.811,0.662,113195,54.67,2500591,22439.9,345.760009765625,7.27520704269409,8.5,190.428182222027,47.8464237707687,33.4118647469591,8.45145062315049,NA,NA,NA,NA,NA,NA,NA,NA,0.0152721377468506,NA,NA,NA,NA,NA,NA,NA
"2886",43972,1744080,1788052,-56.8660669289789,-9.63499261477059,0.870320169979008,3137641.79570507,0.29660761326389,35.3843945294608,62.7921110195035,1.2912764963882,189.619733455599,0,0.292263126336359,448.891086513363,0,1.40728497895973,0,0,5106299,0.672,0.555,0.809,0.677,11193,55.06,596814,54834.07,245.86499786377,3.09505605697632,9.5,411.829976521895,42.9027606695922,108.754202737475,53.5429569938561,NA,NA,NA,NA,NA,NA,NA,0.00117302445923572,0.234437316924397,NA,NA,NA,NA,NA,NA,NA
"2757",11507,1776487,1787994,-57.5867876212662,-12.157515140567,0.478431257195895,1082513.01541489,0.0132582294725406,16.3979124721899,75.5640761279705,0.218509047762632,54.0927339837438,0,0.879858276159121,300.766465676973,0,2.0770882666801,0,0,5108907,0.663,0.509,0.815,0.702,8428,60.78,431353,52719.76,296.020004272461,1.11372053623199,4.5,352.983922312828,44.0254097194899,334.003377529357,20.6990341490705,NA,5.59418965086103e-05,NA,NA,NA,NA,NA,6.10068758184999,1.705500598858,NA,NA,NA,NA,NA,NA,NA
"2701",23014,1765024,1788038,-57.947147997981,-10.3557133723305,0.97805245570353,2921907.07491616,6.74306837945836,58.3638449760541,34.6316142202063,0.0880525451045526,358.955656061959,0,1.83830243766233,347.869589587026,0,2.09891930803807,0,0,5106158,0.65,0.469,0.842,0.696,14909,55.9,201770,13941.11,431.139999389648,2.88919806480408,5.5,502.242552062682,59.0601516584318,132.473836667759,32.1520074591889,NA,NA,NA,NA,NA,NA,NA,NA,0.173419879176692,NA,NA,NA,NA,NA,NA,NA
"3675",43988,1744000,1787988,-52.1813822646063,-11.0764340793187,0.751194309753461,2587535.95270274,0.222536864311252,31.6285972737276,55.5854906859539,0.160832952462255,78.5299605571972,0,0.171884745158597,307.149128847342,0,1.30994142794925,0,0,5102694,0.667,0.589,0.817,0.616,4761,56.37,111293,24037.31,309.865005493164,1.14303451776505,3.5,458.078079312418,62.3480399005526,196.247423264093,59.5170834393797,NA,1.44391629078374,NA,NA,NA,NA,NA,9.60365725742615,1.35496867533505,NA,NA,NA,NA,NA,NA,NA
"3311",44012,1744021,1788033,-54.3435444054096,-10.3557133438183,0.954628232693695,3586310.881018,0.641877320539795,52.2682481067864,43.6999634699416,0.0323903580784854,170.337695059205,0,0.477119035804205,396.248690669251,0,1.72493567066818,0,0,5106422,0.649,0.521,0.761,0.691,34607,57.46,499851,14863.24,322.504989624023,2.12033051252365,8.5,548.41753413679,12.8236815316862,114.516886810294,51.467773080845,NA,NA,NA,NA,NA,NA,0.049676404099646,1.82885248065949,1.47899185989464,NA,NA,NA,NA,NA,NA,NA
"2820",9983,1778066,1788049,-57.2264272599065,-11.4367944418333,0.880590660508752,2258408.86712233,0.13634031078212,47.074468977129,40.7405978849643,0.163507752782986,193.694048028146,0,0.142173920566348,313.555964259722,5.61958674949353,0.0931676033936843,0,0,5106273,0.664,0.548,0.82,0.652,3985,56.09,64375,16608.59,269.80500793457,1.35336649417877,3.5,439.271874515272,21.2240178415776,259.921340374682,35.135734007467,NA,0.00184470285191061,NA,NA,NA,NA,0.0958127481265086,8.60045189629863,3.18697572706447,NA,NA,NA,NA,NA,NA,NA
"3986",48124,1739944,1788068,-50.3795804571585,-8.91427191849788,0.991826773670806,3596034.58227161,0.247525582674551,62.595016171895,33.4290901813734,0.177818174906898,126.121826603528,86.6756066665429,0.467474263053405,362.320228980335,0,0.577055388245036,0,0,1506583,0.544,0.37,0.783,0.555,21042,53.28,375718,18020.91,245.220001220703,1.80591201782227,4.5,269.531820670853,17.3985593409421,104.431881623876,64.2220858767284,NA,0.0252109389761117,NA,NA,NA,0.29196615137967,0.129911800843644,2.74072533716137,0.362735660789332,NA,NA,NA,NA,NA,NA,NA
"2365",9473,1778494,1787967,-60.1093101673914,0.455097444339928,0.0664040607695351,440714.756376457,0.0192999542954706,2.0154187055157,97.7703238308563,0.194957509332507,4.65129620407178,0,14.1358348618693,372.90015321993,0,0.422727774016985,0,529.669325029484,1400506,0.655,0.587,0.78,0.614,8052,61.17,155122,20041.66,139.150001525879,2.55614244937897,6.5,131.04814238677,57.3001252335798,66.0569503585418,5.12129342828821,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3144",14083,1773998,1788081,-55.4246254972823,-4.58994759726532,0.0353208197144145,420745.485233494,NA,1.75081353502998,98.2418021346309,0.00268521103241329,21.6681684969689,0,1.17827339762205,209.61257243197,0,1.07662877541978,1097.85821257273,0,1506195,0.548,0.392,0.764,0.548,49503,52,359148,7315.67,277.220001220703,3.70850503444672,9.5,193.446066658033,66.3781030412296,0,66.6002696820668,NA,NA,NA,NA,NA,NA,NA,NA,0.00469911930672326,NA,NA,NA,NA,NA,NA,NA
"3088",14085,1773999,1788084,-55.7849858604442,-2.78814578888329,0.153302735849541,1832294.79678717,0.444682135346943,5.71155574973609,92.8815055530724,0.937586185484309,0,0,8.49483800738899,354.475077660452,0,0.224031756756467,321.218850319006,419.111653283787,1506807,0.691,0.648,0.807,0.632,302667,60.25,4835188,16318.44,71.7899971008301,1.94581252336502,6.5,53.1861637264877,75.7210665077547,7.91324657514735,0,NA,NA,NA,NA,NA,NA,NA,NA,0.0246703763602971,NA,NA,NA,NA,NA,NA,NA
"2458",16133,1771883,1788016,-59.3885894410326,-9.99535298230181,0.776965100845888,1835657.60544113,0.0309358687692615,21.2415296975949,77.7493903731828,0.782794957844984,237.184309126887,2.88644800307927,0.355533648090401,467.792122837987,0,0.367647321142022,0,106.366269701887,5101407,0.675,0.553,0.816,0.682,21987,55.21,709381,33215.39,146.184997558594,1.79257297515869,4.5,503.19523897704,19.3011317060886,123.133301303419,17.7344531233916,NA,NA,NA,NA,NA,NA,0.122904346629417,0.00151043120573248,0.0709343247729178,NA,NA,NA,NA,NA,NA,NA
"2028",12553,1775445,1787998,-61.9111119874633,-11.0764340763195,0.999822079957521,2657407.64362471,0.0635499944337813,83.1610975576327,14.7716255987881,1.18826182373939,255.783425236992,108.224371869527,0.729454858407704,303.517001386394,0,2.6239404338359,0,0,1100254,0.664,0.55,0.792,0.671,19409,63.6,415050,18760.18,174.839996337891,1.9858980178833,4.5,446.484355978377,8.66994671315724,82.1562836760409,46.6226856244939,NA,NA,NA,NA,NA,NA,0.748894168560766,0.000503477068577493,0.0660673797766688,NA,NA,NA,NA,NA,NA,NA
"510",13579,1774418,1787997,-70.9201209704273,-8.55391155906715,0.57846648775003,1327707.43406305,0.0693679516706768,7.24128690976404,92.2806336426734,0.408711495891907,0,0,8.63131578231251,393.303475419939,0,1.52185865616127,0,0,1200609,0.539,0.392,0.72,0.554,41976,53.55,470838,11763.89,217.98999786377,1.95164901018143,10,1382.63139968102,44.5055739549441,67.4421951166792,34.0817523701647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2083",19994,1768058,1788052,-61.5507516255951,-13.2385962286154,0.912716944692524,1935732.30001465,49.8894867834472,3.65597076252721,42.6549129012642,0.273052396858527,0,0,8.02473044883305,186.583997492793,0,3.17490011355822,0,0,1100056,0.692,0.602,0.799,0.688,16444,59.97,448524,25009.71,168.534996032715,0.423513486981392,3.5,238.696301823996,78.4858885457376,93.5165083923324,52.6551363677571,NA,NA,NA,NA,NA,NA,NA,3.10835553760442,0.418221618298371,NA,NA,NA,NA,NA,NA,NA
"208",19998,1768000,1787998,-72.7219227468559,-7.47283043656221,0.770141855720567,2944344.71115756,0.164961155029946,28.5293917064396,69.2288471277977,0.722899917603273,107.056434476067,56.3811432752527,0.152758309386154,385.150543643708,66.5094027783046,0.358198385228071,0,0,1301654,0.532,0.387,0.762,0.51,16416,58.12,115818,7088.42,199.879997253418,2.75396144390106,13.5,1581.51785863023,14.8538422996732,59.5163562223961,25.3942539442258,NA,NA,NA,NA,NA,NA,1.35390009312954,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1603",37948,1750090,1788038,-64.4336345083796,-10.3557133457173,0.754046069043699,1891476.07748216,1.41672852908056,41.0036200001231,57.5041299105097,0.0153840215398678,0,41.1838040545446,0.470637629454691,309.668313560185,0,0.745185111343711,0,161.925491456238,1100338,0.587,0.424,0.769,0.619,29757,56.24,473026,16372.8,156.86499786377,2.29240548610687,5.5,684.756544775859,66.4303220401255,28.1383579203186,12.9181473437061,NA,NA,NA,NA,NA,NA,0.0371454192817172,NA,0.0229921194650388,NA,NA,NA,NA,NA,NA,NA
"1724",15633,1772403,1788036,-63.712913767074,-10.7160737214527,0.533786408824684,2124527.02043493,5.06721698574992,17.7283226549577,76.9805249475685,0.0779830037330028,0,15.9196341497204,4.16863275540389,242.599246723539,0,1.72880019646711,863.623157369952,1084.26352494161,1100700,0.593,0.404,0.772,0.667,14009,57.66,276532,19092.23,291.039993286133,4.75166845321655,9.5,600.283789967791,56.5120476332114,1.15084304603301,0,NA,NA,NA,NA,NA,NA,0.109030756295281,NA,0.0369216516956828,NA,NA,NA,NA,NA,NA,NA
"2636",23074,1753025,1776099,-58.3075083474628,-11.797154785229,0.928539134554753,1566965.04237142,0.336993984567868,38.1773794466116,47.4038764377767,1.02038019231705,156.797988865553,0,0.657124278160066,371.640619901978,0,1.03138788785815,0,25.7076618068067,5101902,0.696,0.571,0.85,0.695,19248,54.66,771150,41264.47,292.345001220703,1.67083251476288,3.5,341.112128267255,47.542076717068,287.385432300839,20.0955803801271,0.667498709140738,0.00738433033913656,NA,NA,NA,NA,0.00878287775185181,9.02409920959694,3.35360481189817,NA,NA,NA,NA,NA,NA,NA
"4124",40004,1747998,1788002,-49.6588597176283,-3.14850615073156,0.845070490103653,3167306.53000826,2.46116900496728,12.4829923987062,77.2454226214234,7.56015128799389,101.631348068645,46.4789706877383,10.0249029188034,343.897198995457,40.5511787806319,0.196124210773904,547.023240396683,0,1501204,0.578,0.467,0.77,0.538,46416,56.63,356591,7733.49,10.4099998474121,0.7430459856987,7.5,200.473435476598,37.495352440995,2.22049859051891,35.3067257100014,5.59000864215336e-05,NA,NA,NA,NA,0.0447759692236484,0.0186147287783707,NA,0.186818088820765,NA,NA,NA,NA,NA,NA,NA
"203",18982,1640013,1658995,-72.7219227541638,-9.27463225128713,0.596260678758752,719225.890392661,0.0501239392717148,2.3480492221559,89.9437168579227,0.480484949112454,0,0,33.6140060358651,372.848000616058,0,1.4186829798112,1226.23907965721,302.295516190225,1200351,0.501,0.361,0.726,0.479,18430,53.09,195343,10914.86,264.144989013672,3.04136943817139,7.5,1524.3133002579,36.3308491378607,0,11.3799274413232,7.17762503153724,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3871",13077,1774974,1788051,-51.1003011603199,-6.39174938220537,0.787516461269946,2468945.05245365,0.0320547066994337,44.7350563810404,55.0198621703554,0.0348518015248642,166.973989539824,40.0116791765729,0.209453859707892,246.874901464705,0,1.64525047362784,0,677.769767025325,1505536,0.715,0.644,0.809,0.701,202882,61.72,18431904,91086.52,296.329986572266,3.51879000663757,9.5,19.5993975566521,37.9602279702757,37.1011494417139,3.74583385827135,NA,NA,NA,NA,NA,NA,0.0272437035996932,NA,0.0070486789600849,NA,NA,NA,NA,NA,0.143882557820146,NA
"747",8983,228519,237502,-69.478679535831,-11.0764340674313,0.997144202217718,689897.67373095,0.0150930233338141,5.47088555798907,7.56523819585825,0.177091473783418,7.43237781055015,8.48013004535408,14.1475715403692,220.633556982049,44.8433931251079,0.17643717358419,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,293.619995117188,2.56847190856934,4.5,1119.80382920528,16.6392521949893,23.983191830932,37.7113945290276,86.7030464429098,NA,NA,NA,NA,NA,0.0686453061256433,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1846",11033,1777003,1788036,-62.9921930718258,-10.7160737070397,0.848559467329817,1534016.30970426,2.16461904650105,49.8740012052059,47.9079951657605,0.0338754523714494,99.1091317486759,0,1.28077550572288,294.782037729609,0,0.708720537938295,0,610.658466712968,1101005,0.596,0.444,0.762,0.627,8095,56.74,182629,18740.83,297.869995117188,4.11677598953247,8.5,547.352169866713,49.3217821096282,38.4392279741691,2.30137275960673,NA,NA,NA,NA,NA,NA,0.0160992248894017,NA,0.00340990527171355,NA,NA,NA,NA,NA,NA,NA
"1481",10523,1724753,1735276,-65.1543552482218,-10.3557133667362,0.822360367224478,1143267.89185307,0.0651795007675082,32.7212273870175,63.3026553659052,0.787520417506565,0,79.5108879127198,0.132401596227431,291.174850201861,17.3856184455724,1.07040606676318,0,829.989364941139,1100338,0.587,0.424,0.769,0.619,29757,56.24,473026,16372.8,150.560005187988,1.92362546920776,3.5,744.487496850679,19.83992889038,39.0049986322481,1.02188383308582,2.96058037705726,NA,NA,NA,NA,NA,0.162836951745927,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4359",27190,1694185,1721375,-48.217418285123,-6.39174938167079,0.995270174952539,3534429.16763078,0.059086391347561,68.5212079337875,24.7816822124807,0.635975283217788,131.926456183796,0.662500109424502,8.85754751625025,345.257384629232,9.87468110993668,1.66348729203116,0,0,1718550,0.572,0.49,0.76,0.503,4604,58.62,44906,9760.01,170.100006103516,1.66717004776001,2.5,161.610388227504,34.5629817184307,109.37186792967,53.4213186071192,3.74066608306976,0.935823346782894,NA,NA,NA,NA,0.121973988571786,0.112582774052969,1.09100198668907,NA,NA,NA,NA,NA,NA,NA
"1963",8989,1779043,1788032,-62.2714723150774,-12.5178755224105,0.360816336262243,1571988.49727419,3.97153900073228,13.2978922771652,82.7131707922883,0.0070486789600849,42.1886910506551,0,11.029904411534,299.920073763507,0,0.005349811043114,1082.66047181543,1115.03724790595,1100015,0.641,0.526,0.763,0.657,23167,60.81,498864,19611.75,198.440002441406,1.44470202922821,3.5,349.551408470055,60.7475397771914,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0.0103492508540929,NA,NA,NA,NA,NA,NA,NA
"3688",28222,1759824,1788046,-52.1813822644743,-6.39174938987011,0.992086199697548,2872668.91363665,0.29990450718266,64.0630935085583,31.6677006593871,3.93389010438198,212.457384571357,0,0.454414190781582,295.62092674823,37.1848725672545,1.52923196841587,0,0,1507300,0.594,0.411,0.798,0.638,124763,54.24,1392553,11157.74,245.615005493164,2.22903454303741,6.5,120.682126064744,32.7045433568573,63.2436239762675,39.7566686398318,NA,NA,NA,NA,NA,NA,0.0346839758353384,NA,0.000727244654611934,NA,NA,NA,NA,NA,NA,NA
