"parent_id","loss","no_change","tot_pixels","Long","Lat","division_3","ed_3","pland_3","len.st.roads","len.fe.roads","dist.roads","len.rivers","len.waterways","dist.rivers","area.protected","area.indigenous","CODE","IDHM","IDHM_E","IDHM_L","IDHM_R","POP_2018","IPS","PIB","PIB_PC","dem.data","slope.data","wi.data","dist.mining","dist.urban","dist.pa","dist.il","pland_15","pland_33","pland_12","pland_41","pland_24"
"233567",1008,26926,27934,-52.3618692432296,-3.39458666346158,0.925765235995076,4221697.25559913,52.8942115768463,0,0,0.681178913285848,0.212357523774479,0,0.655258933237046,0,0,1500602,0.665,0.548,0.811,0.662,113195,54.67,2500591,22439.9,178.490005493164,5.88617086410522,1.5,330.947480665689,19.7909968032094,72.3347200454556,37.8659921406113,47.1057884231537,NA,NA,NA,NA
"240871",1504,26430,27934,-51.7084092755776,-3.44129895631661,0.987385363320586,5706542.55573563,28.6206031051669,0,0,5.28045158742975,6.44713389246579,5.17126590524446,0.832831706961186,0,21.0869642958605,1500859,0.548,0.371,0.788,0.563,27161,48.3,351203,12961.42,69.8049964904785,0.649871498346329,5.5,280.032245398532,33.930888174629,101.545934497103,0,11.0258524866435,18.6991286887303,41.6544157194593,NA,NA
"236972",1568,26366,27934,-52.0687696091969,-3.5764340772374,0.901109443756586,4585408.64198697,50.7877102936983,7.30770515024517,4.27481348622154,0.260520742788807,6.81477818480489,0,1.0813612798088,0,0,1507805,0.514,0.338,0.754,0.533,11839,53.89,126966,11179.54,141.394996643066,4.3307933807373,5.5,293.832905574408,41.2062451994421,97.187182148614,24.8296991190208,49.126746506986,0.0855431993156544,NA,NA,NA
"234533",1568,26367,27935,-52.2939948393177,-3.7566142569123,0.269653012411202,3289012.17015012,85.7757538814586,0,0,0.213376967023491,7.45692257317523,0,0.429063098809105,0,0,1507805,0.514,0.338,0.754,0.533,11839,53.89,126966,11179.54,159.269996643066,3.97756052017212,5.5,296.572639005306,54.6911050817875,78.298278876168,14.9593662307827,14.2242461185414,NA,NA,NA,NA
"241352",1632,26302,27934,-51.6633642045112,-3.71156921893026,0.651790592617113,5161034.87379109,62.6626985549858,0,0,4.48058337401251,3.41789995737604,0,2.28879329082839,0,0.00367775134766847,1507805,0.514,0.338,0.754,0.533,11839,53.89,126966,11179.54,154.38500213623,4.26089143753052,5.5,253.074288194928,64.2287455338347,129.559509825788,3.06578825715936,37.3373014450142,NA,NA,NA,NA
"235025",1185,26769,27954,-52.2489498072388,-3.53138903481637,0.92629211343364,4780510.00297245,45.3189429524185,5.37709710404946,0,0.617181995542011,0,0,4.27555080155743,0,0,1500602,0.665,0.548,0.811,0.662,113195,54.67,2500591,22439.9,134.399993896484,3.51101899147034,4.5,311.38345018662,32.6690714256364,88.0224488368248,31.0169103251916,53.6806626268421,0.659758327656065,0.261751945211374,0.0788841478719208,NA
"241837",1953,26003,27956,-51.6183191688309,-3.80165929341977,0.191157317135214,2527962.42851301,90.5410735415397,0,0,11.6368970458125,2.30468228124168,0,2.4483902414269,0,11.7180146174847,1507805,0.514,0.338,0.754,0.533,11839,53.89,126966,11179.54,107.970001220703,4.30491805076599,5.5,242.161775659758,74.9869492457829,130.548247088238,0.56544502166986,9.37645666750331,0.0824697909570081,NA,NA,NA
"240866",625,27309,27934,-51.7084092728984,-3.66652416953777,0.278143507701163,2259200.10716601,85.4458747176306,0,0,1.25433531684038,0,0,4.47702459377483,0,8.37794921149237,1507805,0.514,0.338,0.754,0.533,11839,53.89,126966,11179.54,127.095001220703,4.03487956523895,6.5,260.084695623069,58.5787717124201,122.778656499124,0.748032290857763,14.5541252823694,NA,NA,NA,NA
"235990",2756,25177,27933,-52.1588597042302,-3.93679444755139,0.374391500208675,5874930.83002826,79.2629027658968,0,0,3.77423305714431,1.5191439892852,0,2.50582005996649,0,0,1507805,0.514,0.338,0.754,0.533,11839,53.89,126966,11179.54,197.555000305176,4.75640940666199,6.5,271.720120474039,77.7568675468351,72.5669061876063,4.39111202335303,20.7370972341032,NA,NA,NA,NA
"237460",1059,26895,27954,-52.0237245867232,-3.53138901346908,0.898441500856623,5717186.60806524,51.7731005055757,6.06421817803963,0,1.01554360314423,0,0,3.84230964266822,0,0,1507805,0.514,0.338,0.754,0.533,11839,53.89,126966,11179.54,132.149993896484,7.41171503067017,4.5,294.111860792709,39.2654142921639,94.2075595177184,18.4666317476039,48.2268994944243,NA,NA,NA,NA
"236974",1379,26555,27934,-52.0687696132101,-3.48634399377649,0.966731961603291,4954410.37579572,31.1270316509837,7.89456415079124,5.26556994671638,0.0951399553087373,0.800177291106098,0,3.10574968570637,0,0,1500602,0.665,0.548,0.811,0.662,113195,54.67,2500591,22439.9,132.899993896484,6.39187383651733,4.5,301.162167228312,32.3715013982679,87.7667685133507,22.8159201120435,68.7624750499002,0.110493299116054,NA,NA,NA
"236483",1443,26490,27933,-52.1138146647041,-3.66652418202402,0.688006771891121,3750697.93998864,60.7587220768045,1.00581865638761,0,1.09238371032015,5.40483197043425,0,1.15225046822452,0,0,1507805,0.514,0.338,0.754,0.533,11839,53.89,126966,11179.54,142.105003356934,2.66638803482056,5.5,290.200891882311,49.0200567538504,97.8541770547936,24.7100352757023,39.2412779231955,NA,NA,NA,NA
"236961",1507,26448,27955,-52.0687696070622,-4.07192956513619,0.00647650557169099,259227.024467541,99.6756487025948,0,0,20.1511467294103,6.19371428394512,0,0.748907460683477,0,24.9144382905726,1507805,0.514,0.338,0.754,0.533,11839,53.89,126966,11179.54,215.649993896484,4.37329483032227,6.5,253.941498460429,93.9209060364813,72.323734082439,0,0.29940119760479,0.0249500998003992,NA,NA,NA
"238438",1507,26426,27933,-51.93386149849,-3.37152678830721,0.953535772869238,5777059.40242661,44.945403311025,0,0,0.318884201358934,1.15430610883892,0,0.906599375072134,0,0,1508357,0.596,0.451,0.792,0.594,14987,50.91,3088045,209799.94,124.230003356934,2.93171501159668,4.5,301.209736373675,30.8169666311863,82.4128504272442,13.2942178040248,28.038041563931,26.7699894328989,0.246565692145122,NA,NA
"236478",2118,25815,27933,-52.1138146632363,-3.89174937929822,0.410134765859866,4851026.84966102,78.9379325181971,0,0,2.35978968735639,2.04682550265546,0,2.14063917073652,0,0,1507805,0.514,0.338,0.754,0.533,11839,53.89,126966,11179.54,200.220001220703,3.27351450920105,6.5,272.146195554061,73.4349849041784,79.615255560202,4.37129185988858,20.9544981892502,0.107569292552619,NA,NA,NA
